6691.000000,7259.000000,5612.000000,1.000000,0.004616,0.007581,0.004968
6690.000000,7260.000000,5609.000000,1.000000,0.004616,0.007581,0.004968
6691.000000,7261.000000,5607.000000,1.000000,0.004616,0.007581,0.004968
6691.000000,7263.000000,5603.000000,1.000000,0.004616,0.007581,0.004968
6690.000000,7263.000000,5602.000000,1.000000,0.004616,0.007581,0.004968
6692.000000,7263.000000,5602.000000,1.000000,0.004616,0.007581,0.004968
6690.000000,7263.000000,5603.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7263.000000,5603.000000,1.000000,0.004616,0.007581,0.004968
6691.000000,7263.000000,5603.000000,1.000000,0.004616,0.007581,0.004968
6691.000000,7262.000000,5605.000000,1.000000,0.004616,0.007581,0.004968
6692.000000,7262.000000,5604.000000,1.000000,0.004616,0.007581,0.004968
6690.000000,7262.000000,5604.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7263.000000,5601.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7263.000000,5600.000000,1.000000,0.004616,0.007581,0.004968
6687.000000,7263.000000,5600.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6687.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6686.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6686.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6687.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7263.000000,5600.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5599.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6687.000000,7264.000000,5596.000000,1.000000,0.004616,0.007581,0.004968
6687.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6685.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6690.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5596.000000,1.000000,0.004616,0.007581,0.004968
6686.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6687.000000,7264.000000,5596.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6690.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6688.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5598.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5597.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5596.000000,1.000000,0.004616,0.007581,0.004968
6689.000000,7264.000000,5596.000000,1.000000,0.004616,0.007581,0.004968
