11319.000000,11989.000000,8937.000000
11318.000000,11988.000000,8936.000000
11319.000000,11987.000000,8936.000000
11319.000000,11986.000000,8938.000000
11321.000000,11986.000000,8938.000000
11323.000000,11990.000000,8939.000000
11326.000000,11996.000000,8945.000000
11326.000000,12000.000000,8944.000000
11326.000000,12009.000000,8950.000000
11331.000000,12009.000000,8949.000000
11331.000000,12006.000000,8949.000000
11328.000000,12000.000000,8946.000000
11323.000000,11990.000000,8940.000000
11317.000000,11983.000000,8935.000000
11317.000000,11983.000000,8930.000000
11315.000000,11976.000000,8930.000000
11313.000000,11974.000000,8929.000000
11312.000000,11971.000000,8925.000000
11314.000000,11975.000000,8929.000000
11320.000000,11978.000000,8932.000000
11320.000000,11978.000000,8933.000000
11320.000000,11982.000000,8933.000000
11321.000000,11986.000000,8936.000000
11322.000000,11986.000000,8936.000000
11327.000000,11991.000000,8940.000000
11327.000000,11992.000000,8941.000000
11327.000000,11992.000000,8941.000000
11323.000000,11987.000000,8938.000000
11319.000000,11981.000000,8932.000000
11316.000000,11974.000000,8928.000000
11310.000000,11964.000000,8923.000000
11310.000000,11954.000000,8917.000000
11306.000000,11954.000000,8917.000000
11303.000000,11951.000000,8916.000000
11299.000000,11949.000000,8913.000000
11302.000000,11949.000000,8915.000000
11301.000000,11949.000000,8914.000000
11301.000000,11949.000000,8914.000000
11301.000000,11951.000000,8914.000000
11304.000000,11953.000000,8914.000000
11308.000000,11958.000000,8918.000000
11311.000000,11964.000000,8919.000000
11312.000000,11968.000000,8923.000000
11312.000000,11968.000000,8923.000000
11309.000000,11965.000000,8920.000000
11305.000000,11959.000000,8918.000000
11298.000000,11952.000000,8913.000000
11297.000000,11949.000000,8912.000000
11297.000000,11946.000000,8909.000000
11295.000000,11946.000000,8909.000000
11296.000000,11948.000000,8911.000000
11295.000000,11946.000000,8909.000000
11297.000000,11947.000000,8910.000000
11300.000000,11949.000000,8912.000000
11300.000000,11951.000000,8914.000000
11302.000000,11951.000000,8914.000000
11304.000000,11953.000000,8915.000000
11309.000000,11956.000000,8919.000000
11312.000000,11963.000000,8920.000000
11312.000000,11968.000000,8923.000000
11313.000000,11968.000000,8922.000000
11313.000000,11965.000000,8922.000000
11308.000000,11957.000000,8917.000000
11303.000000,11951.000000,8914.000000
11302.000000,11948.000000,8912.000000
11302.000000,11948.000000,8910.000000
11300.000000,11946.000000,8910.000000
11297.000000,11947.000000,8909.000000
11297.000000,11945.000000,8908.000000
11297.000000,11945.000000,8907.000000
11299.000000,11944.000000,8908.000000
11299.000000,11944.000000,8910.000000
11303.000000,11947.000000,8910.000000
11303.000000,11948.000000,8912.000000
11305.000000,11950.000000,8914.000000
11309.000000,11954.000000,8916.000000
11307.000000,11954.000000,8917.000000
11307.000000,11954.000000,8917.000000
11302.000000,11948.000000,8913.000000
11297.000000,11943.000000,8909.000000
11291.000000,11931.000000,8902.000000
11288.000000,11924.000000,8898.000000
11288.000000,11923.000000,8896.000000
11286.000000,11923.000000,8896.000000
11286.000000,11921.000000,8896.000000
11285.000000,11920.000000,8893.000000
11285.000000,11920.000000,8894.000000
11287.000000,11922.000000,8895.000000
11287.000000,11922.000000,8895.000000
11286.000000,11924.000000,8895.000000
11288.000000,11925.000000,8896.000000
11292.000000,11931.000000,8900.000000
11294.000000,11930.000000,8900.000000
11294.000000,11934.000000,8901.000000
11294.000000,11934.000000,8898.000000
11290.000000,11928.000000,8898.000000
11284.000000,11920.000000,8893.000000
11279.000000,11912.000000,8890.000000
11277.000000,11905.000000,8887.000000
11277.000000,11905.000000,8886.000000
11275.000000,11904.000000,8886.000000
11273.000000,11902.000000,8885.000000
11272.000000,11901.000000,8884.000000
11273.000000,11898.000000,8884.000000
11275.000000,11900.000000,8884.000000
11275.000000,11900.000000,8884.000000
11274.000000,11903.000000,8885.000000
11276.000000,11906.000000,8887.000000
11279.000000,11910.000000,8887.000000
11280.000000,11913.000000,8890.000000
11280.000000,11919.000000,8891.000000
11284.000000,11919.000000,8891.000000
11282.000000,11917.000000,8889.000000
11280.000000,11914.000000,8889.000000
11277.000000,11908.000000,8886.000000
11274.000000,11903.000000,8884.000000
11274.000000,11900.000000,8883.000000
11272.000000,11900.000000,8883.000000
11272.000000,11894.000000,8881.000000
11272.000000,11893.000000,8881.000000
11272.000000,11896.000000,8881.000000
11269.000000,11895.000000,8881.000000
11269.000000,11895.000000,8881.000000
11273.000000,11900.000000,8881.000000
11274.000000,11901.000000,8884.000000
11278.000000,11907.000000,8887.000000
11278.000000,11906.000000,8886.000000
11279.000000,11912.000000,8887.000000
11279.000000,11912.000000,8887.000000
11283.000000,11912.000000,8888.000000
11278.000000,11909.000000,8887.000000
11274.000000,11906.000000,8885.000000
11272.000000,11898.000000,8882.000000
11272.000000,11897.000000,8881.000000
11271.000000,11897.000000,8881.000000
11271.000000,11895.000000,8881.000000
11272.000000,11893.000000,8880.000000
11272.000000,11892.000000,8880.000000
11270.000000,11891.000000,8879.000000
11270.000000,11891.000000,8880.000000
11271.000000,11894.000000,8880.000000
11273.000000,11899.000000,8882.000000
11276.000000,11905.000000,8885.000000
11278.000000,11906.000000,8885.000000
11278.000000,11909.000000,8887.000000
11280.000000,11909.000000,8887.000000
11281.000000,11908.000000,8888.000000
11276.000000,11904.000000,8885.000000
11270.000000,11897.000000,8882.000000
11264.000000,11888.000000,8878.000000
11264.000000,11888.000000,8875.000000
11262.000000,11883.000000,8875.000000
11262.000000,11882.000000,8874.000000
11261.000000,11880.000000,8875.000000
11259.000000,11878.000000,8875.000000
11261.000000,11880.000000,8875.000000
11261.000000,11880.000000,8875.000000
11260.000000,11881.000000,8875.000000
11262.000000,11883.000000,8875.000000
11264.000000,11886.000000,8876.000000
11268.000000,11890.000000,8879.000000
11268.000000,11892.000000,8880.000000
11269.000000,11892.000000,8880.000000
11271.000000,11894.000000,8881.000000
11266.000000,11888.000000,8880.000000
11262.000000,11883.000000,8876.000000
11258.000000,11879.000000,8875.000000
11258.000000,11879.000000,8872.000000
11254.000000,11871.000000,8872.000000
11254.000000,11871.000000,8873.000000
11254.000000,11871.000000,8872.000000
11253.000000,11870.000000,8872.000000
11254.000000,11871.000000,8873.000000
11254.000000,11871.000000,8874.000000
11256.000000,11872.000000,8874.000000
11258.000000,11875.000000,8873.000000
11259.000000,11880.000000,8876.000000
11264.000000,11882.000000,8877.000000
11267.000000,11887.000000,8881.000000
11267.000000,11887.000000,8881.000000
11271.000000,11894.000000,8883.000000
11272.000000,11896.000000,8884.000000
11270.000000,11893.000000,8881.000000
11266.000000,11888.000000,8881.000000
11266.000000,11882.000000,8878.000000
11261.000000,11882.000000,8878.000000
11259.000000,11880.000000,8877.000000
11258.000000,11880.000000,8876.000000
11259.000000,11880.000000,8877.000000
11259.000000,11880.000000,8877.000000
11259.000000,11880.000000,8881.000000
11264.000000,11883.000000,8881.000000
11264.000000,11886.000000,8880.000000
11268.000000,11889.000000,8882.000000
11269.000000,11896.000000,8885.000000
11269.000000,11900.000000,8886.000000
11273.000000,11900.000000,8886.000000
11277.000000,11904.000000,8887.000000
11277.000000,11909.000000,8889.000000
11275.000000,11910.000000,8889.000000
11273.000000,11906.000000,8889.000000
11273.000000,11906.000000,8885.000000
11270.000000,11900.000000,8885.000000
11269.000000,11898.000000,8885.000000
11267.000000,11896.000000,8884.000000
11270.000000,11898.000000,8884.000000
11270.000000,11896.000000,8884.000000
11270.000000,11896.000000,8884.000000
11270.000000,11896.000000,8883.000000
11271.000000,11895.000000,8885.000000
11272.000000,11902.000000,8886.000000
11274.000000,11906.000000,8888.000000
11274.000000,11905.000000,8890.000000
11276.000000,11905.000000,8890.000000
11278.000000,11912.000000,8892.000000
11279.000000,11911.000000,8890.000000
11275.000000,11908.000000,8889.000000
11273.000000,11902.000000,8886.000000
11273.000000,11902.000000,8884.000000
11271.000000,11898.000000,8884.000000
11271.000000,11896.000000,8885.000000
11271.000000,11895.000000,8883.000000
11270.000000,11895.000000,8883.000000
11269.000000,11893.000000,8882.000000
11269.000000,11893.000000,8882.000000
11269.000000,11895.000000,8882.000000
11273.000000,11901.000000,8885.000000
11276.000000,11904.000000,8885.000000
11278.000000,11909.000000,8888.000000
11282.000000,11912.000000,8890.000000
11282.000000,11912.000000,8890.000000
11285.000000,11920.000000,8893.000000
11283.000000,11923.000000,8893.000000
11282.000000,11919.000000,8892.000000
11279.000000,11914.000000,8890.000000
11279.000000,11910.000000,8889.000000
11276.000000,11910.000000,8889.000000
11274.000000,11905.000000,8886.000000
11275.000000,11906.000000,8885.000000
11274.000000,11905.000000,8885.000000
11274.000000,11905.000000,8885.000000
11276.000000,11905.000000,8886.000000
11275.000000,11906.000000,8886.000000
