7170.000000,7491.000000,5610.000000,1.000000,280.029785
7170.000000,7490.000000,5610.000000,1.000000,280.029785
7170.000000,7485.000000,5608.000000,1.000000,280.029785
7170.000000,7485.000000,5608.000000,1.000000,280.029785
7170.000000,7485.000000,5608.000000,1.000000,280.029785
7170.000000,7483.000000,5606.000000,1.000000,280.029785
7170.000000,7482.000000,5607.000000,1.000000,280.029785
7170.000000,7482.000000,5607.000000,1.000000,280.029785
7170.000000,7482.000000,5607.000000,1.000000,280.029785
7170.000000,7481.000000,5607.000000,1.000000,280.029785
7170.000000,7482.000000,5606.000000,1.000000,280.029785
7170.000000,7484.000000,5606.000000,1.000000,280.029785
7170.000000,7484.000000,5609.000000,1.000000,280.029785
7170.000000,7487.000000,5609.000000,1.000000,280.029785
7170.000000,7487.000000,5607.000000,1.000000,280.029785
7170.000000,7484.000000,5606.000000,1.000000,280.029785
7170.000000,7489.000000,5608.000000,1.000000,280.029785
7170.000000,7486.000000,5608.000000,1.000000,280.029785
7170.000000,7484.000000,5606.000000,1.000000,280.029785
7170.000000,7476.000000,5603.000000,1.000000,280.029785
7170.000000,7483.000000,5604.000000,1.000000,280.029785
7170.000000,7483.000000,5607.000000,1.000000,280.029785
7170.000000,7484.000000,5607.000000,1.000000,280.029785
7170.000000,7484.000000,5607.000000,1.000000,280.029785
7170.000000,7484.000000,5606.000000,1.000000,280.029785
7170.000000,7487.000000,5608.000000,1.000000,280.029785
7170.000000,7487.000000,5607.000000,1.000000,280.029785
7170.000000,7490.000000,5608.000000,1.000000,280.029785
7170.000000,7488.000000,5608.000000,1.000000,280.029785
7170.000000,7491.000000,5609.000000,1.000000,280.029785
7170.000000,7493.000000,5610.000000,0.000000,198.857910
7170.000000,7493.000000,5611.000000,0.000000,198.857910
7170.000000,7490.000000,5609.000000,0.000000,198.857910
7170.000000,7490.000000,5610.000000,0.000000,198.857910
7170.000000,7489.000000,5608.000000,0.000000,198.857910
7170.000000,7489.000000,5608.000000,0.000000,198.857910
7170.000000,7490.000000,5608.000000,0.000000,198.857910
7170.000000,7481.000000,5603.000000,0.000000,198.857910
7170.000000,7482.000000,5602.000000,0.000000,198.857910
7170.000000,7482.000000,5601.000000,0.000000,198.857910
7170.000000,7482.000000,5603.000000,0.000000,198.857910
7170.000000,7484.000000,5604.000000,0.000000,198.857910
7170.000000,7484.000000,5602.000000,0.000000,198.857910
7170.000000,7487.000000,5604.000000,0.000000,198.857910
7170.000000,7489.000000,5605.000000,0.000000,198.857910
7170.000000,7489.000000,5604.000000,0.000000,198.857910
7170.000000,7489.000000,5604.000000,0.000000,198.857910
7170.000000,7487.000000,5605.000000,0.000000,198.857910
7170.000000,7487.000000,5604.000000,0.000000,198.857910
7170.000000,7486.000000,5605.000000,0.000000,198.857910
7170.000000,7485.000000,5603.000000,0.000000,198.857910
7170.000000,7486.000000,5605.000000,0.000000,198.857910
7170.000000,7490.000000,5606.000000,0.000000,198.857910
7170.000000,7491.000000,5605.000000,0.000000,198.857910
7170.000000,7491.000000,5607.000000,0.000000,198.857910
7170.000000,7491.000000,5607.000000,0.000000,198.857910
7170.000000,7492.000000,5608.000000,0.000000,198.857910
7170.000000,7492.000000,5607.000000,0.000000,198.857910
7170.000000,7495.000000,5608.000000,0.000000,198.857910
7170.000000,7497.000000,5609.000000,0.000000,198.857910
7170.000000,7498.000000,5609.000000,0.000000,198.857910
7170.000000,7496.000000,5608.000000,0.000000,198.857910
7170.000000,7495.000000,5608.000000,0.000000,198.857910
7170.000000,7495.000000,5608.000000,0.000000,198.857910
7170.000000,7494.000000,5608.000000,0.000000,198.857910
7170.000000,7494.000000,5609.000000,0.000000,198.857910
7170.000000,7496.000000,5609.000000,0.000000,198.857910
7170.000000,7498.000000,5610.000000,0.000000,198.857910
7170.000000,7498.000000,5608.000000,0.000000,198.857910
7170.000000,7499.000000,5610.000000,0.000000,198.857910
7170.000000,7499.000000,5610.000000,0.000000,198.857910
7170.000000,7501.000000,5610.000000,0.000000,198.857910
