251885,221158,193256,251924.94,221259.09,193375.41
251348,221461,193527,251922.20,221255.11,193372.59
251641,221151,193288,251918.36,221251.66,193369.92
251647,221201,193254,251913.03,221248.36,193367.16
251755,221101,193328,251906.58,221244.81,193363.97
251942,221268,193291,251899.91,221241.14,193360.41
251618,221154,193181,251893.41,221237.56,193356.47
251674,221274,193239,251886.34,221234.23,193352.03
251917,221298,193415,251877.84,221231.34,193347.50
251925,221196,193356,251868.11,221228.88,193343.56
251829,221081,193267,251858.69,221226.34,193340.09
251742,221142,193295,251850.19,221223.38,193336.59
252003,221314,193514,251842.53,221220.38,193333.28
251881,221224,193332,251836.22,221217.94,193330.80
251853,221190,193221,251831.17,221215.94,193328.75
252154,221336,193445,251826.75,221214.28,193326.75
251927,221329,193393,251822.81,221213.45,193325.38
251825,221319,193333,251819.63,221213.55,193324.63
251857,221260,193308,251816.91,221214.19,193324.06
252073,221368,193429,251814.83,221215.13,193323.72
252030,221354,193540,251814.25,221216.72,193324.14
251967,221320,193298,251815.28,221219.09,193325.66
251957,221236,193318,251817.38,221221.84,193327.70
252153,221330,193428,251820.63,221224.70,193329.81
252103,221357,193443,251825.48,221227.88,193332.22
251809,221156,193276,251831.53,221231.31,193334.84
251899,221256,193299,251837.75,221234.56,193337.06
252146,221327,193425,251844.19,221237.66,193338.92
252081,221315,193327,251851.48,221240.88,193341.02
251726,221211,193262,251859.08,221244.09,193343.28
252110,221288,193459,251866.16,221247.03,193345.41
252177,221375,193505,251873.59,221249.94,193347.83
251768,221241,193313,251881.09,221253.38,193350.69
251843,221150,193310,251886.86,221257.11,193353.27
251881,221296,193438,251891.13,221260.41,193355.47
252194,221427,193540,251895.31,221263.38,193357.94
251659,221212,193358,251899.66,221266.16,193360.88
251692,221215,193356,251902.75,221268.44,193363.72
251885,221212,193375,251904.25,221270.03,193366.25
251793,221247,193343,251905.41,221271.09,193368.44
251770,221095,193238,251906.72,221271.52,193370.05
251798,221150,193274,251907.44,221270.97,193370.78
251975,221409,193518,251907.41,221269.78,193370.91
251762,221255,193387,251906.81,221268.59,193371.03
251647,221089,193268,251905.28,221267.25,193371.11
251883,221183,193452,251902.69,221265.22,193370.77
251905,221308,193442,251899.84,221262.91,193370.25
251820,221207,193326,251897.19,221260.75,193369.94
251706,221065,193196,251894.22,221258.39,193369.31
251334,221255,193394,251890.50,221255.42,193368.08
252070,221287,193420,251886.61,221252.34,193366.88
251904,221160,193286,251883.59,221249.50,193365.89
251743,221233,193352,251881.11,221246.44,193364.64
252179,221194,193381,251879.00,221242.91,193363.03
252105,221268,193416,251878.39,221239.38,193361.59
251720,221139,193291,251878.95,221236.09,193360.44
251839,221289,193384,251878.89,221233.00,193359.28
252053,221294,193369,251878.09,221230.41,193358.27
251955,221254,193418,251877.80,221228.50,193357.56
251712,221120,193250,251877.95,221226.77,193356.86
251993,221246,193318,251878.05,221224.77,193355.69
252200,221278,193464,251878.94,221222.91,193354.38
251991,221221,193345,251881.31,221221.50,193353.56
251632,221028,193171,251883.94,221220.00,193352.66
251854,221121,193273,251885.47,221217.81,193351.06
251987,221187,193324,251886.44,221215.13,193348.95
251487,221164,193352,251886.52,221212.56,193346.77
251816,221198,193281,251884.50,221210.38,193344.44
252092,221321,193486,251881.78,221208.69,193342.31
252116,221311,193354,251880.45,221207.78,193341.09
251526,221105,193166,251879.88,221207.38,193340.47
251758,221130,193235,251878.28,221206.69,193339.34
251953,221267,193390,251875.94,221205.75,193337.72
251368,221122,193172,251874.00,221205.19,193336.02
251700,221086,193233,251872.22,221205.00,193333.81
251932,221144,193393,251870.22,221204.47,193331.31
252014,221431,193575,251868.63,221203.78,193329.30
251754,221179,193330,251867.66,221203.42,193327.91
251692,221045,193185,251866.34,221202.94,193326.59
251895,221153,193273,251864.38,221201.80,193324.81
251789,221219,193323,251862.61,221200.34,193322.78
251750,221093,193224,251861.25,221198.86,193320.72
251812,221149,193236,251859.72,221197.11,193318.41
251682,221321,193391,251858.09,221195.28,193316.00
251916,221297,193383,251856.88,221193.89,193314.09
251741,221121,193209,251855.91,221193.00,193312.61
251700,221052,193298,251854.44,221191.88,193310.97
251972,221228,193367,251852.59,221190.30,193309.34
251836,221116,193303,251851.09,221188.66,193308.06
251678,221040,193209,251849.63,221186.75,193306.81
251635,221242,193277,251847.30,221184.25,193305.31
251889,221289,193295,251844.28,221181.67,193303.67
251757,221115,193205,251841.25,221179.50,193301.97
251608,221144,193258,251837.94,221177.39,193299.78
252030,221242,193345,251834.36,221175.19,193297.22
251970,221143,193416,251831.77,221173.28,193295.06
251754,221047,193263,251830.19,221171.38,193293.66
251750,221153,193316,251828.16,221169.16,193292.55
251820,221144,193358,251825.00,221166.88,193291.72
251847,221273,193483,251821.63,221164.94,193291.64
251658,221008,193284,251818.44,221163.44,193292.36
251799,221173,193343,251815.05,221162.09,193293.38
252007,221171,193381,251812.06,221160.81,193294.59
251833,221149,193347,251810.16,221159.72,193296.17
251530,221042,193198,251807.97,221158.53,193297.72
251770,221137,193289,251804.09,221156.98,193298.78
251901,221202,193305,251799.78,221155.44,193299.52
251121,221082,193280,251795.52,221154.25,193300.25
251455,220973,193168,251789.75,221153.13,193300.84
251865,221112,193274,251782.81,221151.44,193300.91
251880,221147,193263,251776.55,221149.47,193300.72
251478,220979,193160,251771.03,221147.34,193300.44
251624,221072,193238,251765.00,221144.73,193299.63
251738,221185,193280,251758.61,221141.92,193298.41
251489,221121,193285,251752.59,221139.84,193297.13
251445,221064,193194,251746.63,221138.72,193295.72
251519,221113,193174,251739.80,221137.77,193293.88
251776,221083,193355,251732.50,221136.66,193291.59
251675,221058,193277,251725.72,221135.44,193289.23
251492,220933,193145,251719.20,221133.66,193286.81
251575,221084,193294,251712.28,221131.13,193284.14
251694,221160,193314,251704.38,221128.42,193281.63
251662,221107,193230,251695.31,221126.02,193279.44
251450,221003,193223,251685.86,221123.66,193277.28
251324,221206,193375,251676.66,221121.00,193275.25
251753,221203,193396,251668.38,221118.42,193273.88
251590,221032,193249,251661.31,221116.22,193273.19
251504,220937,193268,251654.69,221113.78,193272.56
251931,221208,193376,251648.69,221111.03,193271.81
251810,221078,193384,251644.45,221108.56,193271.53
251609,221062,193219,251641.78,221106.36,193271.83
251691,221138,193310,251639.31,221104.09,193272.16
251954,221236,193375,251637.09,221102.06,193272.69
251726,221161,193377,251636.17,221100.73,193273.80
251650,221124,193318,251636.30,221100.09,193275.34
251924,221133,193344,251637.14,221099.78,193277.05
251916,221210,193342,251639.47,221099.86,193278.91
251751,221103,193417,251643.27,221100.41,193281.17
251701,220930,193173,251647.25,221100.78,193283.56
251940,221185,193326,251650.97,221100.64,193285.63
252020,221271,193452,251655.70,221100.81,193287.66
251715,221179,193341,251661.84,221101.84,193290.20
251711,221069,193321,251668.22,221103.19,193292.91
251825,221219,193443,251674.38,221104.56,193295.69
251986,221291,193467,251680.97,221106.47,193299.06
251377,221100,193284,251687.02,221109.00,193302.91
251655,221054,193311,251690.44,221111.47,193306.53
251870,221194,193465,251692.47,221113.55,193310.03
250985,221192,193382,251694.27,221115.84,193313.97
251457,221092,193233,251694.56,221118.45,193318.16
251769,221169,193311,251693.50,221121.02,193321.84
251986,221286,193475,251692.94,221123.69,193325.22
251612,221192,193297,251693.52,221126.86,193328.84
251539,221048,193207,251693.98,221130.05,193332.03
251829,221098,193365,251693.92,221132.61,193334.38
251655,221117,193421,251693.67,221134.72,193336.50
251645,221046,193210,251692.81,221136.58,193338.50
251663,221037,193194,251691.41,221137.81,193339.67
251838,221136,193295,251690.25,221138.25,193339.55
251632,221067,193240,251689.59,221138.03,193338.19
251555,220982,193176,251688.84,221137.14,193335.95
251567,221073,193217,251687.38,221135.56,193333.00
251920,221227,193362,251685.47,221133.83,193329.75
251516,221260,193370,251683.45,221132.75,193326.84
251522,221050,193250,251680.88,221132.28,193324.38
251780,221169,193336,251677.67,221131.69,193321.84
251954,221250,193384,251675.06,221130.94,193319.22
251508,221102,193272,251673.45,221130.53,193316.89
251533,221036,193287,251671.69,221130.09,193314.45
251851,221198,193412,251669.66,221129.44,193311.75
251828,221244,193369,251668.56,221129.16,193309.50
251749,221070,193293,251668.67,221129.34,193307.89
251789,221095,193365,251669.05,221129.44,193306.63
252023,221331,193427,251669.56,221129.67,193305.94
251929,221250,193352,251671.47,221130.78,193305.95
251810,221070,193284,251674.98,221132.44,193306.23
251817,221157,193286,251679.31,221133.94,193306.25
251758,221210,193404,251684.03,221135.38,193306.25
251872,221223,193399,251689.03,221137.13,193306.75
251479,221150,193316,251692.95,221139.34,193307.70
251816,221175,193338,251694.33,221142.03,193308.78
251985,221295,193367,251695.20,221145.03,193309.97
251906,221233,193387,251697.63,221148.56,193311.50
251593,221196,193284,251700.88,221152.59,193313.38
252030,221336,193343,251704.31,221156.92,193315.17
252112,221378,193446,251709.09,221161.88,193317.05
251642,221207,193338,251715.58,221167.44,193319.25
251651,221121,193276,251722.34,221172.78,193321.44
251918,221253,193373,251728.59,221177.50,193323.31
251679,221257,193307,251734.69,221182.14,193325.28
251488,221076,193252,251740.03,221186.69,193327.44
251699,221120,193271,251743.78,221190.45,193329.16
251674,221161,193430,251746.31,221193.25,193330.34
251648,221250,193329,251748.02,221195.59,193331.31
251456,221160,193234,251748.50,221197.70,193332.00
251708,221204,193360,251747.58,221199.55,193332.30
251344,221341,193498,251746.00,221201.36,193332.80
251563,221221,193306,251744.05,221203.47,193333.84
251561,221139,193343,251741.25,221205.50,193334.98
251621,221411,193497,251737.56,221207.02,193335.91
251804,221361,193576,251733.69,221208.39,193337.08
251543,221235,193352,251729.97,221210.14,193338.94
251560,221238,193346,251725.81,221212.11,193341.09
251718,221395,193535,251721.16,221214.31,193343.38
251785,221385,193461,251716.78,221217.28,193346.31
251647,221237,193443,251712.97,221220.88,193349.84
251772,221369,193542,251709.33,221224.34,193353.66
251899,221366,193585,251706.00,221227.61,193357.91
251780,221288,193531,251703.77,221231.05,193362.95
251674,221268,193444,251702.36,221234.61,193368.58
251867,221380,193510,251701.47,221238.25,193374.38
251910,221355,193569,251701.63,221242.25,193380.48
251832,221368,193457,251703.05,221246.69,193386.94
251596,221293,193548,251704.50,221251.56,193393.44
252001,221420,193617,251705.22,221257.00,193400.16
252112,221317,193577,251707.03,221262.80,193407.41
251922,221364,193567,251711.03,221268.59,193415.06
251559,221322,193561,251715.80,221274.23,193422.88
252004,221483,193628,251720.34,221279.94,193430.88
252055,221477,193652,251725.69,221286.16,193439.28
251499,221342,193553,251731.95,221293.09,193448.06
251846,221385,193560,251737.91,221300.53,193456.75
252110,221445,193625,251744.06,221308.06,193465.31
252109,221429,193491,251751.66,221315.56,193473.86
251699,221290,193476,251760.25,221322.78,193482.17
251883,221494,193526,251768.48,221329.53,193489.80
252060,221522,193615,251776.56,221336.38,193496.86
251710,221348,193644,251785.20,221343.41,193503.84
251631,221347,193486,251793.56,221349.95,193510.69
251816,221431,193604,251800.59,221355.88,193517.08
251479,221599,193695,251806.86,221361.66,193523.14
251683,221459,193522,251812.77,221367.63,193528.95
