394158,806976,915774,393115.84,806544.44,915633
394485,807183,916203,393091.69,806539,915626.63
394677,807139,916116,393079.38,806537.75,915624.25
394834,807248,916010,393079.63,806541.06,915625.75
395162,807323,916332,393092.97,806549.13,915630.31
395464,807613,916342,393119.88,806562.31,915638.25
395857,807630,916308,393160.88,806581.13,915650
396313,807704,916333,393216.97,806605.5,915665.25
396681,808082,916742,393287.19,806635.88,915684.38
396943,808085,916627,393370.25,806673.25,915707.88
397382,808237,916759,393468.31,806717.06,915735.94
397767,808685,916802,393583.38,806766.75,915767.94
398263,808415,916827,393715.81,806822.13,915803.75
398815,808695,917181,393866.03,806883,915843.44
399085,808871,917087,394034.38,806949.81,915887.38
399567,809112,917260,394218.06,807023,915935.5
399906,809141,917373,394414.66,807102.5,915987.5
400244,809277,917447,394626.13,807187.81,916043.44
400142,809524,917794,394854,807278.44,916103.06
400889,809575,917674,395097.19,807374.13,916166.13
401400,809584,917712,395354.69,807474.38,916232.56
401432,809811,917932,395625.31,807578.63,916302.25
401956,809782,917844,395907.63,807686.63,916375
401719,809374,917581,396199.66,807796.5,916449.5
400942,809055,917325,396496.84,807905.25,916523.5
398472,807873,916722,396790.69,808008.94,916594.13
397637,807370,916356,397069.44,808102.63,916657.81
396686,806844,915883,397321.56,808181,916711.63
396023,806367,915820,397539.94,808240.44,916753.25
394462,806081,915322,397720,808279.56,916781.25
393966,805769,914970,397857.03,808298,916795
393434,805659,915063,397949.5,808296.13,916794.63
392413,805589,915067,397997.84,808275.88,916781.44
392578,805463,914978,398003.19,808239.13,916757.13
392492,805782,915056,397968.5,808187.88,916722.88
392378,806017,915270,397897.69,808124.25,916680.56
392527,805921,915264,397795.31,808051,916631.94
392524,805967,915234,397666.13,807970.38,916578.75
392643,806010,915206,397514.63,807884.63,916522
392798,806215,915458,397343.84,807795.38,916462.75
393257,806375,915532,397157.31,807705,916402.81
393472,806525,915638,396962.13,807615.5,916343.56
394137,806939,916115,396765,807528.31,916285.88
394409,807032,916075,396570.66,807445.13,916231
394672,807150,916211,396383.06,807368,916180.88
394822,807093,916349,396204.78,807298.06,916136.38
395155,807168,916132,396037.59,807235,916097.25
395140,807009,916207,395882.94,807178.5,916063.13
395274,807213,916207,395741.25,807128.13,916033.94
395158,807232,916572,395612.44,807084.13,916009.5
395423,807153,916147,395496.41,807046.88,915989.63
395443,807068,916121,395393.13,807015,915973.38
395400,807137,916346,395302.25,806987.5,915960.31
