61387,310737,383207,-99,9,1032,1
61385,310761,383228,-99,21,1032,1
61369,310776,383213,-99,21,1024,1
61435,310986,383406,-96,14,1021,1
61516,310935,383443,-96,11,1014,1
61592,310958,383496,-94,9,1014,1
61514,311107,383584,-95,9,1024,1
61570,311019,383585,-95,14,1030,1
61684,311284,383658,-100,11,1030,1
61601,311224,383679,-99,11,1007,1
61699,311181,383753,-99,10,1046,1
61734,311174,383782,-87,15,1007,1
61740,311251,383782,-108,9,1007,1
61680,311276,383740,-108,9,1046,1
61757,311192,383723,-91,10,1029,1
61655,311037,383766,-105,9,1029,1
61605,311009,383831,-96,9,1002,1
61593,310958,383811,-96,13,1053,1
61606,310924,383880,-103,18,1053,1
61532,310679,383891,-99,18,1008,1
61548,310692,383919,-99,13,1034,1
61456,310601,383919,-98,6,1034,1
61530,310453,383801,-100,6,1004,1
61433,310421,383747,-100,15,1011,1
61497,310206,383542,-99,9,1011,1
61356,310104,383600,-101,12,1013,1
61332,310051,383696,-96,12,1008,1
61379,310100,383803,-96,16,1032,1
61314,309906,383817,-90,14,1032,1
61285,309795,383873,-99,14,1029,1
61276,309789,383815,-99,11,1026,1
61289,309766,383813,-95,12,1026,1
61298,309647,383694,-94,12,1027,1
61267,309679,383687,-94,12,1023,1
61229,309742,383758,-105,13,1023,1
61337,309643,383809,-96,13,1027,1
61324,309714,383835,-96,8,1027,1
61327,309824,383781,-96,12,1020,1
61369,309813,383873,-102,9,1020,1
61533,309825,383930,-94,9,1004,1
61433,309747,383903,-94,13,1026,1
61480,309833,383944,-96,18,1026,1
61432,309866,383860,-105,18,1013,1
61506,309855,383944,-105,8,1005,1
61542,310036,384021,-99,15,1024,1
61578,310071,384009,-97,17,1024,1
61606,310085,384163,-97,17,1038,1
61650,310102,384173,-88,15,1038,1
61666,310064,384116,-102,15,1023,1
61720,310255,384275,-93,15,1011,1
61769,310286,384363,-93,12,1029,1
61828,310362,384478,-110,12,1029,1
61811,310420,384542,-89,12,1013,1
61874,310428,384532,-89,12,1017,1
61830,310564,384652,-90,5,1017,1
61982,310663,384700,-113,5,1015,1
61906,310649,384746,-102,6,974,1
61940,310700,384743,-102,10,1015,1
61992,310810,384789,-111,10,1015,1
62052,310968,384944,-111,17,1021,1
62100,310905,384908,-100,10,1005,1
62178,310978,384907,-99,9,1005,1
62206,311108,385038,-85,9,1005,1
62256,311136,384988,-85,12,1017,1
62280,311220,385191,-84,-3,1017,1
62319,311251,385347,-103,-3,1043,1
62256,311280,385392,-103,20,1015,1
62314,311248,385303,-90,17,1015,1
62275,311230,385324,-93,17,1014,1
62323,311250,385291,-93,20,1010,1
62259,311107,385374,-102,11,1015,1
62264,311041,385424,-99,19,1015,1
62254,310962,385407,-101,19,1008,1
62196,310915,385404,-101,18,1027,1
62239,310949,385430,-84,15,1027,1
62176,310671,385247,-103,15,1032,1
62128,310599,385315,-103,6,1004,1
62111,310566,385320,-93,10,1004,1
62116,310528,385309,-97,10,1010,1
62085,310424,385405,-97,17,1027,1
61992,310252,385491,-96,9,1026,1
61972,310108,385431,-97,9,1026,1
61911,310094,385460,-97,5,1017,1
61974,310054,385477,-102,10,1032,1
61959,310098,385550,-94,12,1032,1
62015,309883,385576,-97,12,1026,1
61988,309931,385637,-97,21,1005,1
61991,309955,385637,-105,15,1005,1
62002,309911,385506,-102,15,1002,1
61944,310011,385600,-102,18,1024,1
62017,309957,385549,-93,21,1024,1
62001,309982,385568,-95,6,1018,1
62088,310023,385600,-101,6,1026,1
62124,310057,385745,-101,11,1034,1
62186,310021,385738,-95,12,1034,1
62181,310116,385743,-101,12,1002,1
62192,310148,385785,-101,13,1002,1
62180,310225,385803,-107,18,1002,1
62258,310239,385864,-98,18,1017,1
62255,310287,385946,-98,17,1014,1
62231,310342,385960,-96,18,1014,1
62347,310385,385948,-94,12,1014,1
62321,310462,385970,-94,12,1005,1
62351,310503,385978,-96,4,1020,1
62482,310572,386026,-105,14,1020,1
62492,310715,386114,-96,14,1001,1
62525,310722,386209,-96,17,993,1
62527,310717,386192,-96,15,993,1
62557,310687,386241,-100,15,1017,1
62590,310855,386217,-100,8,1011,1
62581,310930,386107,-98,15,1011,1
62560,310951,386129,-101,15,1014,1
62657,310969,386148,-101,6,1024,1
62663,311034,386227,-105,18,1013,1
62691,311056,386247,-102,18,1013,1
62731,311173,386251,-102,9,1020,1
62794,311226,386231,-97,18,1023,1
62811,311187,386408,-99,9,1023,1
62815,311263,386380,-97,9,1026,1
62896,311367,386482,-97,9,1008,1
62987,311472,386609,-96,13,1008,1
62982,311484,386581,-99,13,1020,1
62854,311408,386445,-99,9,1037,1
62907,311348,386535,-105,15,1037,1
62914,311374,386450,-107,21,1005,1
62894,311409,386632,-89,21,1029,1
62851,311216,386576,-89,12,1029,1
62845,311103,386560,-112,12,1018,1
62751,311049,386535,-99,15,1035,1
62736,311027,386486,-99,15,1014,1
62770,310862,386497,-98,9,1014,1
62612,310679,386356,-99,9,1024,1
62626,310583,386461,-99,18,1021,1
62595,310445,386298,-96,15,1021,1
62562,310398,386148,-96,15,1008,1
62568,310291,386076,-96,14,1018,1
62453,310256,385984,-93,17,1017,1
62484,310150,386015,-94,18,1017,1
62519,310148,385978,-94,18,1030,1
62441,310158,385987,-101,6,1035,1
62474,310171,385971,-99,17,1035,1
62470,310012,386078,-94,17,1004,1
62509,310057,386138,-94,16,1004,1
62503,310062,386171,-96,16,1004,1
62497,310037,386153,-96,16,1026,1
62519,310249,386298,-96,12,1010,1
62666,310199,386348,-60,4,1030,1
62503,310216,386443,-105,9,1030,1
62576,310186,386478,-105,9,1030,1
62612,310271,386562,-110,11,1030,1
62640,310421,386674,-96,10,1032,1
62708,310449,386671,-99,10,1015,1
62726,310463,386670,-99,7,1018,1
62674,310483,386699,-97,39,1018,1
62731,310506,386632,-105,39,1026,1
62717,310563,386758,-105,16,1020,1
62768,310637,386732,-95,21,1020,1
62797,310692,386777,-101,21,1027,1
62851,310751,386792,-101,11,1027,1
62887,310787,386881,-106,20,1037,1
62929,311033,387189,-100,20,1037,1
62865,311016,387043,-100,12,1035,1
62937,311045,387012,-95,9,1032,1
63054,311049,387040,-103,12,1032,1
62967,311081,387107,-105,12,1024,1
63011,311226,387090,-105,12,1010,1
63021,311180,387089,-112,13,1010,1
63108,311210,387156,-95,13,1026,1
63142,311289,387228,-95,10,1018,1
63135,311328,387343,-90,14,1018,1
63261,311381,387371,-99,14,1026,1
63296,311475,387373,-99,9,1026,1
63291,311547,387421,-105,18,1015,1
63279,311531,387339,-90,12,1015,1
63286,311496,387404,-96,12,1014,1
63409,311700,387456,-96,17,1021,1
63344,311606,387459,-100,15,1021,1
63346,311587,387481,-105,15,1014,1
63256,311545,387439,-105,21,1030,1
63348,311558,387492,-95,23,1030,1
63294,311504,387436,-94,21,1013,1
63363,311247,387237,-98,21,1041,1
63145,311164,387274,-98,10,1041,1
63140,311067,387167,-96,10,1002,1
63104,310978,387116,-99,15,1021,1
63129,310975,387206,-99,9,998,1
63008,310680,386994,-103,13,998,1
62972,310484,386864,-90,13,1044,1
62872,310414,386789,-90,12,1024,1
62834,310325,386641,-103,17,1024,1
62723,310265,386589,-90,17,1002,1
62631,310080,386445,-90,21,1030,1
62777,310113,386304,-103,13,1026,1
62782,310000,386238,-93,13,1026,1
62736,309925,386331,-93,10,1015,1
62759,309965,386297,-105,13,999,1
62875,309929,386320,-96,12,999,1
62725,309885,386258,-90,12,1008,1
62744,309850,386160,-90,14,1029,1
62795,309969,386151,-96,13,1029,1
62802,309960,386245,-96,13,1013,1
62805,310189,386462,-96,12,1034,1
62831,310122,386444,-94,11,1034,1
62839,310103,386454,-96,11,1017,1
62886,310096,386507,-96,12,1046,1
62906,310201,386418,-89,13,1032,1
62957,310198,386526,-99,12,1032,1
62982,310325,386679,-99,12,1029,1
63063,310354,386663,-99,15,1017,1
63025,310395,386639,-98,12,1017,1
63081,310449,386648,-89,12,1013,1
63024,310560,386702,-89,9,1011,1
63056,310537,386646,-96,10,1011,1
63078,310523,386564,-89,10,1017,1
63068,310599,386650,-100,15,998,1
63177,310627,386604,-100,11,998,1
63149,310888,386726,-90,18,1024,1
63228,310848,386795,-93,18,1021,1
63294,310845,386776,-93,14,1013,1
63331,310903,386779,-90,11,1013,1
63354,310989,386843,-94,11,1002,1
63153,311091,387001,-94,17,1029,1
63344,311054,386941,-98,9,1029,1
63449,311080,386862,-85,9,1011,1
63408,311188,386833,-93,15,1005,1
63464,311225,386883,-93,9,1005,1
63529,311255,386948,-96,12,1032,1
63472,311327,386947,-101,12,1034,1
63478,311335,386894,-101,12,1023,1
63439,311344,386884,-93,15,1023,1
63504,311337,386948,-93,15,1018,1
63493,311330,386943,-93,10,1010,1
63548,311220,386991,-99,13,1010,1
63492,311225,386944,-90,13,1030,1
63491,311131,386885,-90,11,1023,1
63457,311085,386955,-96,13,1023,1
63466,311039,387107,-96,13,1017,1
63428,310881,386889,-96,4,1020,1
63351,310768,386801,-93,12,1015,1
63323,310718,386688,-91,15,1015,1
63332,310632,386711,-91,15,1024,1
63225,310640,386875,-91,17,1017,1
63146,310344,386524,-97,12,1017,1
63150,310251,386598,-86,12,1020,1
63133,310176,386510,-86,9,1027,1
63025,310139,386503,-99,14,1027,1
63114,310185,386508,-95,14,1020,1
63080,309899,386441,-95,13,1010,1
63105,309879,386496,-88,11,1029,1
63060,309859,386422,-102,12,1029,1
63022,309848,386397,-99,12,1021,1
63036,309915,386552,-99,16,1018,1
62985,309915,386461,-95,18,1018,1
63068,309917,386474,-91,18,1020,1
63084,309915,386611,-91,11,1032,1
63121,309926,386506,-93,11,1032,1
63159,310000,386571,-95,11,1014,1
63054,310052,386627,-95,12,1029,1
63192,310145,386658,-84,13,1029,1
63293,310175,386722,-93,13,1013,1
63222,310134,386661,-99,15,1007,1
63297,310228,386706,-99,15,1004,1
63367,310215,386667,-84,21,1004,1
63357,310227,386727,-96,21,1026,1
63367,310304,386791,-96,15,1030,1
63441,310433,386911,-90,18,1030,1
63425,310507,386991,-93,18,1007,1
63441,310480,386970,-93,16,1024,1
63418,310546,386881,-96,18,1021,1
63448,310591,386962,-93,18,1021,1
63560,310630,386977,-93,9,1013,1
63647,310722,387131,-98,15,1027,1
63500,310796,387140,-95,15,1027,1
63634,310827,387089,-95,15,1027,1
63643,310710,387014,-95,18,1015,1
63666,310838,387028,-94,12,1015,1
63645,310913,386989,-90,12,1015,1
63774,310961,387067,-90,11,1032,1
63805,310943,387183,-99,12,1032,1
63781,311046,387236,-87,12,1030,1
63811,311053,387246,-87,15,1010,1
63878,311246,387281,-96,11,1010,1
63839,311282,387387,-97,14,1021,1
63953,311292,387388,-90,14,1021,1
63942,311254,387357,-90,16,1010,1
63899,311361,387325,-98,13,1010,1
64027,311323,387350,-100,13,1018,1
63873,311303,387369,-100,20,1032,1
63852,311192,387362,-100,15,1032,1
63892,311075,387382,-93,15,1015,1
63825,310956,387410,-88,5,1002,1
63876,310841,387389,-88,18,1002,1
63768,310920,387416,-95,15,999,1
63728,310576,387396,-85,15,1008,1
63714,310556,387460,-85,21,1027,1
63731,310440,387372,-101,17,1027,1
63595,310472,387435,-101,17,1020,1
63637,310429,387459,-101,15,1013,1
63584,310131,387482,-99,11,1013,1
63538,310139,387479,-93,11,1034,1
63565,310029,387430,-93,18,1002,1
63513,309940,387313,-101,13,1002,1
63521,310033,387323,-99,13,1024,1
63493,309937,387348,-99,9,1007,1
63356,309807,387268,-87,16,1015,1
63450,309795,387135,-97,12,1015,1
63429,309784,387143,-98,12,1013,1
63393,309822,387060,-98,10,1032,1
63442,309828,387102,-93,9,1032,1
63492,309862,387167,-95,9,1008,1
63521,309845,387218,-95,12,1026,1
63591,309920,387240,-87,9,1026,1
63583,309976,387411,-99,9,1029,1
63610,309995,387292,-95,18,1015,1
63616,310065,387221,-95,11,1015,1
63638,310028,387209,-96,15,1032,1
63628,310053,387270,-88,15,1020,1
63617,310128,387338,-88,13,1024,1
63678,310190,387313,-91,6,1024,1
63753,310215,387412,-102,6,1018,1
63756,310242,387412,-102,17,1015,1
63783,310315,387479,-91,19,1015,1
63785,310478,387621,-94,19,1015,1
63847,310458,387616,-94,6,1026,1
63854,310414,387557,-95,13,1001,1
63938,310486,387602,-90,14,1001,1
63877,310515,387640,-102,14,1030,1
63975,310567,387667,-102,8,1026,1
63931,310743,387694,-95,11,1026,1
63981,310718,387672,-96,11,996,1
64014,310817,387605,-96,12,1043,1
64038,310859,387603,-88,22,1043,1
64104,310835,387702,-103,22,1008,1
64092,311047,387767,-103,12,1014,1
64156,311029,387754,-88,6,1001,1
64148,311135,387873,-99,6,1001,1
64232,311146,387890,-99,11,1018,1
64276,311209,387964,-85,12,1023,1
64287,311269,387989,-94,9,1023,1
64309,311284,387941,-98,9,1023,1
64268,311234,387904,-98,17,1034,1
64255,311208,387808,-86,12,1034,1
64252,311194,387828,-101,12,1018,1
64277,311113,387810,-101,13,1044,1
64200,310983,387734,-93,20,1014,1
64240,310866,387798,-97,20,1014,1
64095,310818,387784,-97,12,1024,1
64110,310848,387836,-93,5,1030,1
63807,310490,387570,-80,16,1030,1
64058,310335,387579,-95,16,1020,1
64027,310255,387543,-95,13,1030,1
63914,310114,387448,-88,15,1030,1
63902,310122,387434,-103,15,1014,1
63907,309899,387498,-103,12,1005,1
63753,309786,387353,-95,14,1005,1
63721,309687,387262,-96,14,1023,1
63682,309650,387159,-96,24,1013,1
63666,309569,387111,-96,13,1023,1
63692,309575,386985,-100,13,1023,1
63654,309545,386893,-100,8,1034,1
63691,309547,387011,-96,12,1023,1
63664,309537,386977,-102,12,1023,1
63600,309475,386974,-91,12,1030,1
63641,309499,386958,-91,18,1026,1
63600,309449,386911,-90,12,1026,1
63646,309459,386884,-93,12,1024,1
63689,309493,386862,-93,9,1021,1
63696,309443,386804,-96,12,1021,1
63686,309508,386706,-95,20,1017,1
63738,309511,386660,-111,20,1026,1
63701,309602,386631,-111,18,1007,1
63763,309540,386507,-96,9,1007,1
63774,309587,386575,-100,9,1020,1
63801,309608,386707,-100,10,1029,1
63850,309691,386586,-97,12,1029,1
63875,309715,386728,-101,12,1021,1
63860,309758,386755,-101,5,1037,1
63930,309873,386769,-89,12,1037,1
63838,310022,386870,-101,12,1040,1
64031,310021,386849,-101,9,1027,1
64019,310008,386862,-101,18,1027,1
64032,310020,386832,-98,18,1024,1
64005,310116,386842,-90,12,1026,1
64092,310185,386790,-90,9,1010,1
64129,310201,386727,-105,6,1010,1
64031,310248,386690,-100,6,1020,1
64045,310311,386674,-100,21,1030,1
64184,310419,386671,-102,21,1030,1
64192,310455,386662,-98,21,1020,1
64229,310635,386685,-98,19,1034,1
64196,310613,386603,-95,12,1034,1
64201,310654,386580,-96,17,1014,1
64244,310699,386543,-96,17,1005,1
64302,310800,386697,-94,15,1037,1
64315,310836,386420,-93,16,1037,1
64301,310888,386420,-90,16,1029,1
64241,310799,386375,-90,20,1023,1
64303,310803,386299,-100,12,1023,1
64282,310895,386435,-95,12,1020,1
64274,310744,386200,-95,18,1023,1
64249,310594,386184,-106,15,1013,1
64216,310496,386101,-99,15,1013,1
64161,310352,386041,-99,15,1037,1
64040,310372,385989,-90,20,1037,1
63938,310040,385948,-96,18,1026,1
63860,309898,385930,-99,18,1011,1
63862,309804,385908,-99,14,1010,1
63871,309750,385851,-105,13,1010,1
63750,309589,385813,-101,13,1023,1
63712,309380,385658,-101,16,1017,1
63653,309321,385643,-101,12,1017,1
63631,309264,385700,-102,15,1023,1
63611,309178,385629,-87,15,1029,1
63487,309181,385701,-87,18,1029,1
63516,309075,385619,-94,18,1029,1
63604,309115,385562,-90,17,1021,1
63584,309046,385515,-90,20,1024,1
63537,309107,385548,-100,19,1024,1
63594,309159,385597,-90,19,1020,1
63654,309259,385664,-90,17,1027,1
63574,309277,385689,-86,12,1027,1
63627,309257,385704,-96,12,999,1
63586,309336,385734,-96,15,1023,1
63771,309499,385974,-96,19,1023,1
63749,309502,385968,-91,19,1032,1
63639,309570,385828,-91,12,1007,1
63815,309538,385885,-91,9,1024,1
63786,309616,385845,-99,12,1024,1
63781,309672,385871,-96,12,1015,1
63701,309671,385781,-96,18,1026,1
63828,309740,385756,-100,16,1026,1
63862,309781,385785,-89,16,1029,1
63958,309841,385831,-89,12,1020,1
63948,310035,385947,-99,11,1020,1
64002,310125,385964,-99,11,1011,1
63991,310068,385930,-99,16,1014,1
64008,310039,385939,-102,15,1037,1
64097,310153,385954,-95,13,1037,1
64088,310185,385913,-88,13,1015,1
64115,310242,385766,-88,21,1026,1
64059,310179,385737,-90,17,1026,1
64130,310262,385794,-95,17,1035,1
64124,310281,385807,-95,12,1013,1
64243,310448,385962,-105,2,1014,1
64292,310549,386037,-88,12,1014,1
64264,310630,386105,-88,12,1037,1
64340,310582,386036,-93,13,1037,1
64381,310603,385994,-102,12,1017,1
64337,310641,385934,-93,12,1010,1
64384,310761,386171,-93,6,1015,1
64402,310719,386135,-106,3,1015,1
64391,310766,386226,-99,3,1010,1
64401,310757,386151,-99,26,1017,1
64354,310612,386100,-90,18,1017,1
64310,310748,386244,-106,15,1018,1
64192,310310,386194,-106,15,1011,1
64151,310222,386168,-114,18,1011,1
64099,310000,386084,-105,18,1002,1
64064,309846,386075,-101,22,1021,1
63962,309781,386010,-101,13,1035,1
63866,309378,386034,-96,12,1035,1
63774,309288,385979,-94,12,1034,1
63728,309124,385930,-94,12,1010,1
63598,308929,385860,-103,17,1010,1
63615,308912,385957,-99,17,1010,1
63499,308651,385926,-99,18,1023,1
63509,308571,385934,-93,12,1023,1
63435,308617,385975,-105,12,1020,1
63512,308612,385990,-105,12,1021,1
63512,308615,386010,-93,16,1032,1
63419,308498,386054,-105,12,1032,1
63461,308680,386247,-101,12,1026,1
63469,308705,386221,-101,12,999,1
63477,308666,386288,-88,17,999,1
63586,308840,386612,-102,17,1026,1
63475,308887,386621,-102,8,1034,1
63598,308939,386679,-96,15,1035,1
63595,308976,386743,-100,15,1035,1
63696,309068,386738,-100,14,1008,1
63620,309110,386863,-95,12,1015,1
63731,309145,386841,-106,17,1015,1
63708,309199,387047,-98,17,1024,1
63756,309299,387046,-98,17,1034,1
63720,309370,387189,-94,12,1034,1
63762,309409,387202,-101,12,1032,1
63857,309626,387288,-101,9,1013,1
63885,309630,387329,-102,21,1013,1
63884,309784,387416,-90,21,1020,1
64024,309842,387479,-96,17,1027,1
63989,309925,387669,-96,11,1027,1
64041,310052,387804,-99,11,1032,1
64079,310113,387776,-99,15,1032,1
64013,310067,387900,-106,17,1026,1
64106,310079,387867,-94,12,1026,1
64169,310248,387925,-105,12,1018,1
64208,310361,388132,-105,18,1029,1
64233,310436,388255,-100,17,1029,1
64311,310513,388408,-102,17,1020,1
64362,310522,388455,-102,9,1021,1
64346,310679,388586,-98,15,1032,1
64448,310756,388573,-102,15,1032,1
64451,310830,388513,-97,6,1029,1
64399,310851,388441,-97,14,1005,1
64424,310802,388451,-102,12,1005,1
64500,310982,388621,-93,12,1024,1
64493,310820,388630,-93,17,1005,1
64417,310787,388677,-94,12,1005,1
64408,310801,388717,-102,12,1035,1
64338,310603,388767,-102,16,1011,1
64170,310432,388726,-99,13,1011,1
64123,310099,388600,-98,13,1026,1
63992,309909,388539,-105,21,1026,1
63904,309706,388500,-105,17,1026,1
63820,309513,388523,-105,7,1017,1
63697,309330,388585,-97,7,1027,1
63767,309278,388672,-97,15,1029,1
63494,308857,388850,-103,15,1029,1
63419,308791,388782,-108,15,1021,1
63388,308724,388959,-108,21,1011,1
63385,308611,388934,-105,15,1011,1
63365,308725,389078,-96,15,1034,1
63371,308614,389190,-99,12,1021,1
63371,308685,389315,-99,16,1021,1
63353,308777,389514,-99,16,1002,1
63389,308723,389544,-108,16,1024,1
63363,308867,389693,-108,16,1027,1
63439,308946,389748,-96,13,1027,1
63474,309047,389682,-94,13,1032,1
63498,309096,389668,-94,12,1005,1
63495,309121,389720,-105,13,1005,1
63531,309284,390044,-95,13,1020,1
63639,309373,389981,-95,6,1018,1
63600,309489,390062,-95,19,1018,1
63688,309608,390170,-99,22,998,1
63720,309743,390297,-103,22,1017,1
63655,309963,390494,-103,20,1034,1
63833,310046,390515,-101,8,1034,1
63797,310070,390617,-101,8,1029,1
63833,310210,390674,-101,13,1015,1
63944,310226,390819,-99,12,1015,1
63852,310367,390873,-100,12,996,1
63950,310481,390891,-100,17,1017,1
64053,310609,390937,-97,12,1017,1
64084,310682,390961,-100,12,1023,1
64125,310702,390940,-100,15,996,1
64166,310893,391050,-101,15,996,1
64144,311033,391049,-103,15,1010,1
64174,310981,391106,-100,18,1021,1
64268,311105,391148,-100,13,1013,1
64363,311251,391268,-96,20,1013,1
64445,311310,391431,-101,20,1020,1
64467,311368,391487,-101,20,1024,1
64404,311494,391530,-98,15,1024,1
64522,311569,391624,-97,15,1002,1
64538,311737,391751,-97,12,1035,1
64568,311731,392005,-102,12,1035,1
64555,311736,392067,-105,12,1024,1
64662,311779,392190,-100,11,1026,1
64623,311786,392093,-100,8,1023,1
64605,311805,392225,-102,23,1023,1
64615,311718,392441,-95,23,1005,1
64452,311428,392238,-95,11,1013,1
64376,311336,392067,-108,14,1013,1
64313,311120,391990,-95,14,1021,1
64191,310828,391984,-95,18,1024,1
64134,310727,391989,-110,15,1024,1
63874,310260,391969,-107,15,1026,1
63735,310051,392035,-107,13,1017,1
63708,309928,391939,-99,14,1017,1
63585,309668,392003,-103,13,1008,1
63497,309533,392145,-105,13,1020,1
63319,309283,392183,-105,21,1030,1
63250,309193,392155,-99,15,1030,1
63244,309096,392144,-98,15,1007,1
63197,309149,392169,-98,22,1013,1
63196,309310,392304,-105,9,1013,1
63201,309346,392449,-105,9,1023,1
63259,309449,392450,-95,17,1024,1
63310,309460,392545,-95,16,1024,1
63361,309525,392594,-105,16,1027,1
63253,309641,392671,-105,17,1017,1
63299,309834,392735,-99,23,1013,1
63278,309913,392847,-98,12,1013,1
63401,309952,392842,-98,12,1021,1
63396,310084,393012,-98,20,1030,1
63465,310255,393166,-99,13,1030,1
63466,310436,393333,-105,13,1024,1
63535,310515,393421,-105,18,1011,1
63546,310653,393582,-103,20,1023,1
63671,310812,393669,-101,20,1023,1
63720,310921,393741,-99,20,1007,1
63631,311206,393808,-99,11,1011,1
63762,311346,393848,-100,14,1011,1
63872,311401,393896,-105,14,1032,1
63911,311581,394010,-105,12,1015,1
63979,311692,394124,-100,7,1015,1
64039,311869,394293,-95,7,1017,1
64006,311863,394354,-95,18,1023,1
64028,311995,394422,-101,18,1018,1
64095,312097,394584,-102,18,1018,1
64274,312263,394566,-102,13,1021,1
64277,312370,394755,-101,13,1032,1
64287,312504,394849,-102,13,1032,1
64334,312623,394865,-98,13,1024,1
64428,312665,394880,-98,16,1018,1
64434,312913,394969,-99,16,1018,1
64430,312979,395176,-99,16,1027,1
64588,313109,395252,-99,18,1023,1
64549,313206,395435,-102,16,1023,1
64715,313388,395641,-100,16,1010,1
64686,313424,395639,-99,15,1017,1
64722,313537,395919,-99,11,1017,1
64843,313605,396082,-105,18,1020,1
64847,313558,396042,-107,18,1002,1
64663,313421,396020,-107,17,1014,1
64659,313405,396035,-100,15,1014,1
64537,313304,396118,-105,15,1015,1
64350,312714,395960,-105,14,1018,1
64220,312503,396025,-95,18,1018,1
64189,312286,396046,-105,18,1007,1
64009,312116,396027,-105,15,1023,1
63895,312018,396132,-106,9,1013,1
63577,311314,396183,-105,9,1013,1
63536,311137,396175,-105,15,1024,1
63438,310966,396188,-98,12,1035,1
63316,310825,396280,-99,12,1035,1
63235,310726,396289,-96,12,1032,1
63176,310681,396246,-96,19,1013,1
63074,310616,396161,-108,20,1013,1
63179,310675,396244,-105,20,1007,1
63089,310738,396202,-105,22,1013,1
63191,310859,396382,-102,10,1013,1
63171,311008,396518,-106,7,1011,1
63274,311069,396670,-106,7,1020,1
63292,311300,396675,-106,16,1002,1
63288,311352,396814,-109,4,1002,1
63469,311556,396968,-101,4,1029,1
63401,311681,397110,-101,19,1018,1
63473,311821,397046,-102,8,1018,1
63547,311940,397137,-102,8,1041,1
63578,312075,397315,-102,11,994,1
63669,312298,397507,-105,12,994,1
63738,312375,397505,-100,14,1011,1
63712,312487,397603,-103,14,1023,1
63868,312612,397588,-103,9,1023,1
63805,312684,397641,-107,9,1014,1
63921,312912,397800,-93,15,1007,1
63888,313048,397773,-93,6,1024,1
63985,313131,397744,-99,12,1024,1
64004,313219,397848,-103,12,1002,1
64060,313350,397932,-103,13,1023,1
64071,313466,398005,-108,20,1023,1
64241,313639,398157,-98,20,1008,1
64191,313691,398244,-98,13,1040,1
64325,313794,398207,-108,15,1040,1
64314,313906,398234,-95,15,1018,1
64304,314027,398268,-95,8,1010,1
64384,314065,398261,-108,17,1015,1
64463,314133,398279,-99,15,1015,1
64534,314194,398373,-95,15,1018,1
64532,314340,398415,-95,17,1030,1
64547,314493,398533,-96,17,1030,1
64637,314566,398597,-102,17,1018,1
64686,314616,398604,-102,15,1032,1
64651,314621,398520,-99,17,1032,1
64705,314756,398477,-102,17,1026,1
64639,314858,398542,-102,17,1002,1
64713,314831,398521,-106,14,1014,1
64754,314796,398622,-89,11,1014,1
64653,314655,398634,-105,11,1030,1
64600,314662,398876,-105,4,1023,1
64504,314428,398875,-106,16,1023,1
64456,313984,398701,-105,16,1005,1
64253,313774,398670,-105,16,1024,1
64184,313617,398719,-108,19,1024,1
64106,313387,398542,-102,19,1023,1
63992,313154,398572,-102,15,1027,1
64012,313091,398805,-97,15,1027,1
63706,312677,398964,-97,15,1018,1
63690,312503,398895,-103,15,1011,1
63588,312466,398994,-103,12,1014,1
63547,312325,398889,-101,15,1014,1
63629,312329,399007,-101,15,1015,1
63589,312424,399027,-101,10,1020,1
63497,312390,399094,-102,12,1020,1
63512,312429,399128,-100,12,1024,1
63600,312517,399248,-100,15,1011,1
63618,312675,399284,-105,18,1011,1
63609,312730,399322,-93,18,1014,1
63637,312863,399406,-93,18,1029,1
63755,312961,399496,-100,12,1030,1
63741,313114,399620,-102,16,1030,1
63818,313262,399676,-96,16,1007,1
63892,313431,399661,-96,10,1014,1
63885,313496,399692,-97,18,1014,1
63948,313546,399808,-101,18,1018,1
63908,313627,399789,-101,17,1015,1
63973,313835,399990,-103,9,1018,1
63994,313799,399915,-98,9,1018,1
64081,313942,399935,-98,9,1024,1
64167,314094,399976,-102,9,1024,1
64245,314247,400107,-97,12,1024,1
64209,314362,400158,-98,12,1040,1
64225,314347,400101,-98,18,1027,1
64350,314478,400077,-110,21,1027,1
64322,314599,400090,-97,21,1017,1
64337,314666,400062,-97,15,1024,1
64338,314748,400185,-99,10,1024,1
64411,314839,400143,-99,10,1038,1
64485,314964,400108,-99,20,999,1
64545,315032,400136,-100,15,999,1
64543,315069,400017,-106,15,1017,1
64558,315215,400105,-94,15,1018,1
64692,315272,400124,-94,23,1007,1
64708,315375,400130,-96,9,1007,1
64679,315353,400169,-96,9,1018,1
64724,315422,400144,-96,21,988,1
64783,315679,400430,-101,12,988,1
64777,315673,400391,-99,12,1010,1
64892,315795,400493,-99,12,1034,1
64871,315942,400543,-99,13,1027,1
64950,316057,400458,-96,19,1027,1
64916,316185,400738,-96,19,1013,1
65035,316026,400779,-99,15,1017,1
64964,315983,400896,-97,9,1017,1
