5280,2648,1445,1056
5279,2647,1445,1056
5279,2647,1445,1056
5280,2647,1446,1056
5280,2647,1446,1056
5279,2646,1446,1056
5280,2646,1447,1056
5280,2646,1446,1056
5277,2645,1446,1055
5275,2644,1445,1055
5271,2643,1443,1054
5265,2640,1441,1053
5261,2639,1439,1053
5257,2638,1437,1052
5249,2635,1435,1051
5245,2634,1433,1050
5241,2632,1431,1049
5235,2630,1430,1048
5232,2629,1429,1048
5231,2629,1428,1048
5227,2626,1427,1047
5223,2625,1426,1046
5223,2625,1426,1046
5219,2623,1425,1045
5215,2621,1424,1044
5217,2622,1424,1045
5214,2620,1423,1044
5209,2618,1422,1043
5211,2619,1423,1044
5209,2618,1422,1043
5205,2616,1421,1042
5208,2617,1422,1043
5205,2615,1421,1042
5200,2613,1420,1041
5203,2614,1421,1042
5202,2613,1421,1042
5198,2611,1420,1041
5198,2611,1420,1041
5199,2611,1421,1041
5195,2609,1420,1040
5196,2609,1420,1040
5196,2609,1420,1040
5191,2607,1419,1039
5192,2607,1419,1039
5194,2608,1420,1039
5189,2605,1419,1038
5186,2603,1418,1037
5185,2603,1417,1037
5177,2600,1415,1036
5169,2597,1412,1034
5167,2597,1411,1034
5159,2594,1408,1033
5152,2591,1406,1032
5149,2591,1404,1031
5143,2588,1402,1030
5137,2586,1400,1029
5138,2586,1401,1029
5136,2585,1400,1029
5131,2583,1398,1028
5131,2583,1398,1028
5129,2582,1398,1028
5124,2579,1396,1027
5124,2579,1396,1027
5124,2580,1396,1027
5119,2577,1395,1026
5119,2576,1395,1025
5117,2576,1395,1026
5118,2576,1394,1024
5113,2573,1393,1024
5111,2572,1393,1024
5112,2573,1394,1024
5109,2571,1393,1024
5107,2570,1393,1023
5109,2570,1393,1024
5105,2568,1392,1023
5104,2567,1392,1022
5104,2567,1392,1023
5103,2566,1392,1022
5101,2565,1392,1022
5101,2565,1392,1022
5101,2565,1392,1022
5099,2563,1392,1021
5098,2563,1391,1021
5098,2562,1392,1021
5093,2560,1390,1020
5089,2559,1388,1019
5083,2557,1386,1018
5077,2555,1384,1017
5071,2553,1382,1016
5065,2551,1380,1015
5062,2550,1378,1014
5059,2549,1377,1014
5057,2548,1376,1014
5057,2549,1376,1014
5056,2548,1376,1014
5059,2550,1377,1014
5061,2551,1377,1015
5065,2553,1378,1016
5068,2554,1379,1016
5072,2556,1380,1017
5075,2557,1381,1018
5079,2559,1383,1019
5085,2561,1385,1020
5089,2562,1386,1021
5092,2564,1387,1022
5098,2566,1389,1023
5102,2567,1390,1024
5105,2568,1391,1025
5110,2571,1392,1026
5116,2573,1394,1027
5118,2573,1395,1028
5121,2575,1396,1028
5121,2577,1396,1027
5119,2576,1395,1027
5122,2578,1396,1027
5129,2581,1398,1028
5135,2583,1400,1030
5140,2584,1402,1031
5148,2587,1404,1033
5152,2589,1405,1034
5153,2589,1406,1034
5157,2591,1407,1035
5158,2592,1407,1035
5153,2591,1405,1034
5153,2591,1404,1034
5155,2593,1404,1035
5149,2591,1402,1034
5147,2591,1401,1034
5150,2593,1401,1034
5146,2592,1400,1034
5145,2592,1399,1034
5150,2594,1400,1035
5151,2595,1401,1035
5148,2594,1400,1034
5153,2596,1401,1035
5157,2598,1402,1036
5154,2597,1401,1035
5157,2599,1402,1036
5162,2601,1403,1037
5161,2601,1403,1037
5162,2602,1404,1037
5169,2604,1405,1038
5169,2605,1406,1038
5169,2605,1406,1038
5176,2608,1408,1039
5179,2609,1408,1040
5177,2608,1408,1040
5183,2611,1410,1041
5187,2613,1411,1041
5186,2612,1411,1041
5190,2614,1412,1042
5195,2616,1414,1043
5195,2617,1414,1043
5198,2617,1415,1043
5205,2621,1417,1044
5206,2621,1417,1044
5207,2622,1418,1045
5213,2624,1420,1046
5214,2625,1420,1046
5210,2624,1418,1045
5212,2625,1418,1046
5211,2625,1417,1046
5207,2624,1416,1046
5206,2625,1415,1046
5206,2626,1414,1046
5202,2625,1413,1045
5203,2625,1413,1045
5205,2627,1413,1046
5205,2627,1413,1046
5205,2626,1412,1046
5203,2626,1413,1046
5205,2627,1412,1046
5205,2627,1412,1046
5203,2627,1412,1046
5206,2628,1413,1046
5207,2628,1413,1046
5206,2628,1413,1046
5207,2628,1413,1046
5209,2629,1414,1047
5210,2629,1414,1047
5211,2630,1415,1047
5213,2631,1416,1047
5214,2631,1416,1047
5215,2631,1416,1048
5218,2633,1417,1048
5219,2633,1418,1048
5220,2633,1418,1048
5223,2634,1419,1049
5225,2635,1420,1049
5227,2636,1421,1050
5229,2636,1421,1050
5231,2637,1422,1050
5233,2638,1423,1051
5236,2639,1424,1051
5237,2639,1425,1051
5239,2640,1425,1052
5239,2640,1425,1052
5236,2639,1424,1051
5231,2637,1422,1050
5226,2636,1420,1050
5221,2634,1418,1049
5216,2633,1416,1048
5211,2631,1414,1047
5206,2630,1412,1047
5202,2628,1410,1046
5198,2627,1409,1045
5196,2626,1408,1045
5194,2625,1408,1044
5192,2624,1407,1044
5189,2623,1406,1044
5188,2623,1406,1043
5186,2622,1405,1043
5185,2621,1405,1043
5184,2621,1405,1042
5183,2620,1405,1042
5182,2619,1405,1042
5182,2619,1405,1042
5180,2618,1405,1042
5180,2618,1405,1042
5181,2618,1405,1042
5180,2617,1405,1041
5179,2617,1405,1041
5181,2617,1406,1041
5181,2617,1406,1041
5180,2616,1406,1041
5181,2616,1407,1041
5181,2616,1407,1041
5180,2615,1407,1041
5181,2616,1407,1041
5182,2615,1408,1041
5180,2614,1407,1041
5180,2614,1408,1041
5180,2614,1408,1041
5178,2612,1408,1040
5178,2612,1408,1040
5174,2610,1407,1040
5166,2607,1404,1038
5160,2605,1401,1037
5154,2603,1399,1036
5144,2599,1396,1034
5137,2597,1393,1033
5132,2596,1391,1032
5123,2592,1388,1031
5118,2590,1386,1029
5116,2590,1386,1029
5111,2588,1384,1028
5106,2585,1383,1027
5106,2586,1383,1027
5103,2584,1382,1026
5098,2582,1380,1025
5099,2582,1380,1025
5097,2581,1380,1025
5093,2579,1379,1024
5096,2580,1380,1025
5095,2579,1380,1025
5091,2577,1379,1024
5093,2577,1380,1024
5093,2577,1380,1024
5090,2575,1379,1023
5090,2575,1380,1023
5093,2576,1381,1024
5089,2574,1380,1023
5090,2574,1381,1023
5093,2575,1382,1024
5090,2573,1381,1023
5090,2573,1381,1023
5094,2574,1383,1024
5092,2573,1382,1023
5090,2572,1382,1023
5094,2573,1383,1024
5094,2572,1384,1024
5091,2571,1383,1023
5091,2571,1382,1023
5090,2568,1380,1022
5084,2568,1377,1020
5075,2565,1375,1020
5070,2563,1375,1019
5065,2561,1373,1017
5056,2558,1370,1017
5052,2556,1369,1017
5048,2555,1367,1016
5043,2553,1366,1015
5040,2552,1365,1014
5040,2551,1365,1014
5035,2549,1363,1013
5033,2548,1363,1013
5034,2549,1363,1013
5031,2547,1362,1012
5029,2546,1362,1012
5030,2546,1362,1012
5028,2545,1362,1012
5026,2544,1362,1011
5027,2544,1362,1011
5026,2543,1362,1011
5023,2542,1361,1011
5024,2542,1362,1011
5023,2541,1362,1010
5022,2540,1362,1010
5021,2539,1362,1010
5021,2539,1362,1010
5021,2538,1362,1010
5021,2538,1362,1009
5020,2537,1362,1009
5019,2537,1362,1009
5019,2536,1362,1009
5018,2536,1362,1009
5019,2536,1363,1009
5021,2536,1364,1009
5022,2536,1364,1009
5023,2537,1365,1009
5025,2538,1366,1010
5026,2538,1366,1010
5023,2538,1364,1009
5020,2537,1363,1009
5017,2537,1361,1008
5014,2537,1360,1008
5011,2536,1358,1008
5007,2535,1356,1007
5006,2535,1355,1007
5004,2535,1355,1007
5004,2536,1354,1007
5006,2537,1355,1007
5007,2538,1355,1008
5006,2537,1355,1007
5009,2539,1355,1008
5011,2540,1356,1008
5011,2540,1356,1008
5013,2541,1357,1009
5018,2543,1358,1010
5019,2543,1359,1010
5021,2544,1359,1010
5026,2546,1361,1011
5028,2547,1361,1011
5029,2547,1362,1012
5034,2550,1364,1012
5038,2551,1365,1013
5038,2551,1365,1013
5042,2552,1366,1014
5048,2555,1368,1015
5049,2555,1369,1015
5051,2556,1370,1015
5056,2559,1371,1016
5058,2559,1372,1017
5059,2560,1372,1017
5065,2562,1374,1018
5069,2564,1376,1018
5069,2563,1376,1018
5074,2565,1377,1019
5080,2568,1379,1020
5079,2567,1379,1020
5077,2567,1378,1020
5077,2568,1377,1020
5072,2567,1375,1019
5066,2565,1373,1018
5063,2566,1371,1018
5057,2564,1369,1016
5052,2563,1367,1015
5052,2564,1366,1016
5054,2565,1367,1016
5053,2564,1366,1016
5056,2566,1367,1017
5060,2568,1368,1018
5061,2568,1368,1018
5063,2568,1369,1019
5069,2571,1371,1020
5071,2572,1371,1020
5072,2572,1372,1020
5078,2575,1374,1022
5083,2577,1375,1023
5083,2576,1375,1023
5087,2578,1377,1024
5092,2580,1378,1024
5092,2580,1379,1025
5093,2582,1380,1025
5096,2584,1382,1026
5102,2584,1382,1026
5103,2584,1383,1027
5105,2585,1383,1028
5111,2587,1385,1028
5114,2588,1386,1028
5114,2588,1386,1028
5120,2591,1388,1029
5123,2592,1389,1030
5125,2593,1390,1030
5130,2594,1391,1031
5134,2596,1393,1032
5135,2597,1393,1032
5136,2597,1394,1032
5136,2597,1393,1032
5131,2596,1391,1032
5126,2594,1389,1031
5123,2594,1387,1030
5119,2593,1386,1030
5114,2592,1384,1029
5111,2591,1382,1029
5108,2590,1381,1028
5107,2590,1380,1028
5107,2590,1381,1028
5107,2590,1380,1028
5107,2590,1380,1028
5107,2590,1380,1028
5108,2591,1381,1028
5110,2592,1381,1028
5111,2592,1382,1029
5112,2592,1382,1029
5113,2593,1383,1029
5115,2593,1383,1029
5116,2594,1384,1029
5117,2594,1384,1030
5118,2595,1385,1030
5120,2595,1385,1030
5122,2596,1386,1030
5123,2596,1387,1031
5125,2597,1387,1031
5127,2597,1388,1031
5129,2597,1389,1031
5130,2598,1390,1032
5133,2598,1391,1032
5134,2599,1391,1032
5135,2599,1392,1033
5137,2599,1392,1033
5138,2599,1393,1033
5138,2599,1393,1033
5140,2599,1394,1033
5139,2599,1394,1033
5140,2599,1395,1033
5139,2599,1394,1033
5133,2597,1392,1032
5126,2595,1389,1031
5120,2592,1387,1030
5115,2591,1385,1029
5109,2589,1382,1028
5103,2587,1380,1027
5098,2586,1378,1026
5094,2584,1377,1026
5092,2583,1376,1025
