11291.000000,11629.000000,8770.000000
11281.000000,11615.000000,8761.000000
11281.000000,11615.000000,8753.000000
11271.000000,11595.000000,8753.000000
11262.000000,11580.000000,8746.000000
11255.000000,11570.000000,8740.000000
11257.000000,11569.000000,8738.000000
11256.000000,11569.000000,8738.000000
11256.000000,11568.000000,8737.000000
11256.000000,11568.000000,8737.000000
11254.000000,11571.000000,8738.000000
11259.000000,11576.000000,8741.000000
11264.000000,11582.000000,8745.000000
11267.000000,11589.000000,8747.000000
11271.000000,11594.000000,8750.000000
11271.000000,11601.000000,8753.000000
11274.000000,11601.000000,8753.000000
11279.000000,11607.000000,8757.000000
11287.000000,11617.000000,8762.000000
11289.000000,11624.000000,8765.000000
11284.000000,11620.000000,8764.000000
11274.000000,11603.000000,8756.000000
11274.000000,11603.000000,8744.000000
11259.000000,11580.000000,8744.000000
11248.000000,11559.000000,8734.000000
11244.000000,11551.000000,8727.000000
11241.000000,11547.000000,8726.000000
11243.000000,11548.000000,8727.000000
11242.000000,11548.000000,8726.000000
11242.000000,11548.000000,8728.000000
11244.000000,11551.000000,8728.000000
11246.000000,11556.000000,8730.000000
11251.000000,11561.000000,8733.000000
11255.000000,11568.000000,8737.000000
11260.000000,11577.000000,8740.000000
11266.000000,11586.000000,8745.000000
11266.000000,11586.000000,8748.000000
11270.000000,11593.000000,8748.000000
11274.000000,11600.000000,8751.000000
11276.000000,11609.000000,8756.000000
11276.000000,11608.000000,8756.000000
11266.000000,11594.000000,8748.000000
11254.000000,11574.000000,8740.000000
11254.000000,11574.000000,8729.000000
11242.000000,11555.000000,8729.000000
11236.000000,11543.000000,8724.000000
11233.000000,11539.000000,8721.000000
11231.000000,11539.000000,8719.000000
11235.000000,11540.000000,8720.000000
11235.000000,11540.000000,8721.000000
11235.000000,11540.000000,8725.000000
11239.000000,11546.000000,8725.000000
11242.000000,11553.000000,8726.000000
11246.000000,11558.000000,8729.000000
11250.000000,11566.000000,8734.000000
11256.000000,11574.000000,8738.000000
11256.000000,11581.000000,8741.000000
11259.000000,11581.000000,8741.000000
11265.000000,11587.000000,8746.000000
11268.000000,11596.000000,8749.000000
11265.000000,11591.000000,8747.000000
11251.000000,11572.000000,8739.000000
11239.000000,11549.000000,8727.000000
11239.000000,11537.000000,8720.000000
11231.000000,11537.000000,8720.000000
11231.000000,11537.000000,8720.000000
11229.000000,11537.000000,8721.000000
11230.000000,11537.000000,8720.000000
11229.000000,11538.000000,8720.000000
11231.000000,11537.000000,8718.000000
11231.000000,11540.000000,8720.000000
11233.000000,11540.000000,8720.000000
11238.000000,11547.000000,8723.000000
11243.000000,11552.000000,8727.000000
11249.000000,11561.000000,8731.000000
11252.000000,11571.000000,8738.000000
11255.000000,11579.000000,8741.000000
11255.000000,11588.000000,8745.000000
11262.000000,11588.000000,8749.000000
11267.000000,11596.000000,8749.000000
11260.000000,11587.000000,8746.000000
11249.000000,11569.000000,8737.000000
11234.000000,11546.000000,8723.000000
11227.000000,11536.000000,8720.000000
11227.000000,11528.000000,8714.000000
11221.000000,11528.000000,8714.000000
11221.000000,11526.000000,8714.000000
11221.000000,11527.000000,8715.000000
11221.000000,11529.000000,8716.000000
11224.000000,11533.000000,8719.000000
11225.000000,11537.000000,8720.000000
11225.000000,11539.000000,8720.000000
11226.000000,11539.000000,8720.000000
11228.000000,11541.000000,8721.000000
11231.000000,11545.000000,8723.000000
11238.000000,11556.000000,8727.000000
11242.000000,11563.000000,8733.000000
11248.000000,11572.000000,8737.000000
11259.000000,11587.000000,8746.000000
11269.000000,11595.000000,8753.000000
11257.000000,11580.000000,8746.000000
11244.000000,11558.000000,8736.000000
11244.000000,11540.000000,8724.000000
11234.000000,11540.000000,8724.000000
11229.000000,11534.000000,8724.000000
11227.000000,11532.000000,8723.000000
11227.000000,11535.000000,8724.000000
11227.000000,11533.000000,8724.000000
11228.000000,11535.000000,8723.000000
11228.000000,11535.000000,8722.000000
11228.000000,11534.000000,8722.000000
11233.000000,11537.000000,8723.000000
11241.000000,11546.000000,8727.000000
11246.000000,11555.000000,8733.000000
11252.000000,11567.000000,8738.000000
11248.000000,11569.000000,8736.000000
11248.000000,11569.000000,8750.000000
11266.000000,11591.000000,8750.000000
11275.000000,11602.000000,8757.000000
11266.000000,11601.000000,8753.000000
11273.000000,11605.000000,8757.000000
11264.000000,11592.000000,8751.000000
11254.000000,11576.000000,8743.000000
11254.000000,11565.000000,8738.000000
11248.000000,11565.000000,8738.000000
11247.000000,11564.000000,8736.000000
11249.000000,11564.000000,8737.000000
11252.000000,11568.000000,8739.000000
11255.000000,11572.000000,8740.000000
11258.000000,11580.000000,8744.000000
11258.000000,11580.000000,8748.000000
11261.000000,11586.000000,8748.000000
11265.000000,11591.000000,8751.000000
11270.000000,11598.000000,8753.000000
11278.000000,11606.000000,8758.000000
11281.000000,11613.000000,8761.000000
11284.000000,11619.000000,8763.000000
11284.000000,11619.000000,8771.000000
11293.000000,11631.000000,8771.000000
11292.000000,11632.000000,8772.000000
11284.000000,11619.000000,8766.000000
11273.000000,11604.000000,8757.000000
11266.000000,11592.000000,8751.000000
11265.000000,11587.000000,8750.000000
11265.000000,11579.000000,8742.000000
11254.000000,11579.000000,8742.000000
11263.000000,11589.000000,8750.000000
11268.000000,11594.000000,8752.000000
11257.000000,11587.000000,8747.000000
11272.000000,11601.000000,8757.000000
11276.000000,11606.000000,8760.000000
11276.000000,11615.000000,8764.000000
11281.000000,11615.000000,8764.000000
11288.000000,11627.000000,8771.000000
11294.000000,11636.000000,8775.000000
11295.000000,11642.000000,8776.000000
11299.000000,11652.000000,8778.000000
11300.000000,11656.000000,8780.000000
11300.000000,11651.000000,8780.000000
11298.000000,11651.000000,8780.000000
11290.000000,11634.000000,8776.000000
11278.000000,11613.000000,8765.000000
11269.000000,11600.000000,8759.000000
11261.000000,11594.000000,8754.000000
11266.000000,11596.000000,8756.000000
11266.000000,11599.000000,8757.000000
11269.000000,11599.000000,8757.000000
11272.000000,11603.000000,8759.000000
11275.000000,11606.000000,8760.000000
11278.000000,11611.000000,8761.000000
11281.000000,11619.000000,8766.000000
11284.000000,11625.000000,8769.000000
11284.000000,11628.000000,8770.000000
11283.000000,11628.000000,8770.000000
11284.000000,11632.000000,8771.000000
11296.000000,11650.000000,8780.000000
11298.000000,11659.000000,8779.000000
11296.000000,11653.000000,8781.000000
11298.000000,11655.000000,8781.000000
11298.000000,11638.000000,8779.000000
11292.000000,11638.000000,8779.000000
11280.000000,11620.000000,8768.000000
11275.000000,11607.000000,8761.000000
11276.000000,11606.000000,8760.000000
11272.000000,11607.000000,8760.000000
11274.000000,11609.000000,8761.000000
11274.000000,11613.000000,8764.000000
11278.000000,11613.000000,8764.000000
11281.000000,11620.000000,8767.000000
11285.000000,11625.000000,8769.000000
11286.000000,11631.000000,8771.000000
11293.000000,11642.000000,8778.000000
11297.000000,11652.000000,8778.000000
11297.000000,11661.000000,8782.000000
11301.000000,11661.000000,8782.000000
11307.000000,11671.000000,8789.000000
11312.000000,11677.000000,8793.000000
11317.000000,11686.000000,8800.000000
11313.000000,11682.000000,8797.000000
11301.000000,11665.000000,8785.000000
11301.000000,11654.000000,8780.000000
11296.000000,11654.000000,8780.000000
11292.000000,11644.000000,8779.000000
11278.000000,11627.000000,8768.000000
11289.000000,11636.000000,8775.000000
11289.000000,11637.000000,8776.000000
11280.000000,11629.000000,8770.000000
11290.000000,11643.000000,8778.000000
11290.000000,11643.000000,8778.000000
11291.000000,11644.000000,8778.000000
11295.000000,11654.000000,8780.000000
11294.000000,11658.000000,8779.000000
11301.000000,11665.000000,8786.000000
11305.000000,11671.000000,8791.000000
11310.000000,11676.000000,8794.000000
11310.000000,11676.000000,8801.000000
11316.000000,11688.000000,8801.000000
11306.000000,11679.000000,8794.000000
11297.000000,11663.000000,8786.000000
11297.000000,11643.000000,8781.000000
11290.000000,11643.000000,8781.000000
11283.000000,11630.000000,8774.000000
11281.000000,11630.000000,8772.000000
11279.000000,11625.000000,8769.000000
11279.000000,11625.000000,8769.000000
11273.000000,11621.000000,8764.000000
11273.000000,11612.000000,8757.000000
11263.000000,11612.000000,8757.000000
11268.000000,11616.000000,8760.000000
11272.000000,11623.000000,8763.000000
11276.000000,11630.000000,8766.000000
11279.000000,11637.000000,8769.000000
11286.000000,11645.000000,8773.000000
11286.000000,11651.000000,8775.000000
11290.000000,11651.000000,8778.000000
11293.000000,11658.000000,8778.000000
11293.000000,11657.000000,8778.000000
11283.000000,11642.000000,8774.000000
11266.000000,11616.000000,8759.000000
11253.000000,11594.000000,8749.000000
11253.000000,11579.000000,8742.000000
11243.000000,11579.000000,8742.000000
11238.000000,11571.000000,8737.000000
11238.000000,11571.000000,8735.000000
11236.000000,11570.000000,8735.000000
11236.000000,11573.000000,8737.000000
11239.000000,11576.000000,8739.000000
11239.000000,11584.000000,8742.000000
11244.000000,11584.000000,8742.000000
11247.000000,11587.000000,8745.000000
11252.000000,11595.000000,8748.000000
11259.000000,11602.000000,8753.000000
11263.000000,11610.000000,8755.000000
11271.000000,11621.000000,8761.000000
11271.000000,11627.000000,8765.000000
