402456,516096,666404,403570.47,516725.75,666749.13
402634,515677,665980,403520.19,516726.56,666757.88
402763,515287,665805,403469.19,516720.50,666760.38
402675,514922,665418,403418.56,516704.88,666755.31
402568,514872,665375,403368.41,516678.88,666741.88
402487,514883,665467,403318.31,516643.00,666720.38
402386,514789,665416,403268.00,516598.25,666692.00
401977,514753,665388,403215.31,516545.63,666657.63
402112,514777,665283,403158.25,516486.13,666617.88
401805,514748,665326,403098.19,516421.00,666573.25
401381,514764,665335,403037.00,516351.44,666524.63
401899,514662,665281,402975.63,516278.25,666472.88
402140,514861,665310,402914.50,516202.44,666418.69
401826,514770,665379,402853.94,516125.19,666362.75
402166,515035,665558,402794.09,516047.75,666306.25
402215,515148,665574,402736.16,515971.69,666250.50
402565,515271,665609,402681.75,515898.56,666196.50
402141,515316,665446,402632.06,515829.41,666144.06
402386,514883,665186,402587.13,515763.97,666092.50
402454,514768,664988,402546.28,515700.47,666040.50
402660,514832,665322,402509.81,515637.78,665987.38
402558,514970,665286,402478.13,515576.38,665933.88
402525,515136,665391,402450.88,515517.66,665881.75
402584,515370,665461,402427.56,515463.13,665832.00
402942,515818,665942,402407.94,515414.69,665786.13
402794,515625,665727,402392.16,515373.75,665745.50
402879,515545,665723,402380.81,515339.63,665709.81
402910,515719,665793,402374.38,515311.13,665678.38
403141,515522,665734,402373.00,515287.56,665650.75
402977,515752,665860,402376.63,515268.94,665627.06
403044,515901,665998,402384.66,515255.88,665607.88
403030,516392,666364,402395.06,515249.69,665594.25
403256,516422,666396,402406.63,515251.75,665587.25
403064,516513,666421,402420.94,515262.25,665587.00
402370,517077,666546,402437.44,515281.25,665592.75
403326,516887,666605,402454.69,515309.31,665604.31
403491,516845,666543,402474.88,515345.63,665621.38
403636,516791,666540,402500.09,515388.63,665643.25
403489,516760,666359,402530.13,515436.88,665668.94
403563,516550,666435,402564.09,515488.84,665697.13
403165,516413,666311,402600.50,515542.63,665727.13
402365,516084,666212,402635.53,515596.31,665757.94
402280,515890,665912,402664.75,515648.09,665788.06
402325,515806,665957,402687.50,515696.00,665816.25
401943,515668,666063,402704.09,515738.94,665842.06
401559,515760,666086,402713.19,515776.69,665865.88
401773,515788,666197,402713.88,515809.69,665888.50
401705,515804,666314,402707.06,515838.63,665910.75
401365,516075,666290,402693.28,515864.38,665933.13
401058,516051,666420,402671.56,515888.09,665955.75
401371,515995,666344,402641.81,515910.19,665978.75
401252,515711,666043,402605.81,515930.06,666001.50
401361,515674,665910,402565.31,515946.81,666022.75
401079,515590,665857,402520.38,515959.69,666041.00
401323,515650,666267,402471.13,515968.63,666056.13
401307,515802,666106,402418.75,515974.34,666069.13
401531,515895,666185,402364.88,515978.00,666080.75
401465,515880,666120,402310.63,515980.44,666091.63
401631,515922,666226,402256.81,515981.94,666101.69
401655,516011,666207,402204.06,515982.88,666111.25
401623,516131,666268,402153.19,515983.94,666120.56
401728,516272,666806,402104.63,515986.03,666130.00
401627,516570,666754,402058.69,515990.25,666140.81
401686,516626,666687,402015.25,515997.75,666154.13
