316712,811108,886947,322898.69,811910.5,887216.88
316810,811229,887072,322355.06,811822.38,887175.75
316918,811179,887016,321834.75,811739.88,887138.38
316998,811017,887055,321339.81,811662.69,887104.63
316916,810994,886898,320871,811590.13,887074.19
316731,811241,887176,320428.06,811521.63,887046.31
316669,810937,886989,320010.25,811456.88,887020.88
316825,811057,887070,319617.38,811396.13,886998.19
316913,810967,887071,319250,811339.63,886978.5
317292,811169,887174,318908.53,811287.5,886962
317385,811135,887209,318593.5,811240.25,886948.88
317699,811254,887353,318306.31,811198,886939.38
317991,811685,887545,318047.66,811161.25,886933.75
318412,811462,887552,317817.72,811130.38,886932.44
318596,811414,887665,317617.97,811105.44,886935.69
318852,811668,887810,317448.91,811086.25,886943.44
319400,811784,887784,317310.47,811073.25,886955.31
319871,811611,887672,317203.41,811066.5,886971.19
320212,811779,887870,317128.19,811065.13,886990.88
320593,812148,888206,317083.88,811069.38,887015
320971,811967,888184,317069.41,811079.44,887044.25
321335,812109,888143,317084.59,811095.25,887078.44
321741,812218,888464,317129.19,811116.5,887116.69
322352,812167,888280,317202.63,811143.25,887158.69
322629,812248,888299,317304.53,811174.69,887204
322848,812338,888366,317433.31,811210.25,887252.06
323634,812591,888584,317587.03,811250.5,887302.88
324019,812558,888586,317764.91,811295.88,887356.81
324005,812371,888593,317966.31,811345.25,887413.38
324155,812577,888688,318188.56,811396.81,887471.75
323300,812130,888312,318426.56,811449.44,887530.63
322488,811524,887957,318672.44,811500.38,887588
321211,811230,887925,318916.5,811546,887641.88
317935,810504,887298,319148.16,811583.25,887690.44
316203,810276,887181,319352.69,811609.06,887731.38
314362,809831,886938,319513,811621.69,887763.31
311080,809498,886841,319617.22,811620.06,887785.63
309824,809269,886642,319656.44,811603.44,887798
308757,809094,886632,319622.47,811571.88,887800.75
307833,808918,886574,319513.25,811525.88,887794.38
306615,808891,886531,319330.88,811466.5,887779.5
306415,808821,886579,319078.69,811395.13,887757.25
306081,808757,886734,318763.19,811313.38,887729.13
306139,809274,887005,318392.56,811223.25,887697.25
306456,809134,886954,317976.13,811127.88,887663.44
306688,809240,886955,317524,811029.19,887628.5
306933,809578,887517,317045.63,810929,887592.63
307432,809493,887037,316549.88,810828.94,887556.19
307761,809553,887191,316045.19,810730.63,887520.25
308304,809618,887219,315539.5,810635.31,887486
308485,809701,887381,315038.19,810544,887453.94
308907,809626,887352,314545.53,810457.69,887424.75
308993,809600,887307,314067.5,810375.75,887398.5
309148,809905,887706,313608.5,810298,887374.63
309004,809551,887462,313170.13,810224.31,887353.25
309192,809472,887292,312753.25,810154.38,887334.5
309104,809600,887476,312358.69,810088,887318.38
309250,809667,887519,311986.59,810025.75,887304.88
309431,809564,887553,311637.25,809967.81,887294.63
309435,809654,887730,311312,809914.13,887287.63
309141,809980,887957,311011.38,809864.63,887284.31
309885,809727,887779,310735.84,809819.5,887284.5
310380,809889,887696,310486.75,809779.25,887288
310574,809986,888018,310265.53,809744.25,887294.75
311089,809965,887828,310073.09,809715,887304.88
311367,810136,887984,309910.19,809691.38,887318.19
311761,810312,888246,309777.28,809673.69,887335
312629,810558,888463,309674.44,809662.56,887356.38
312940,810500,888454,309602.38,809658.06,887383
313247,810590,888489,309562.25,809660.13,887414.38
313748,810714,888945,309554.19,809668.88,887450
314625,810867,888702,309578.38,809684.25,887489.69
314893,810915,888866,309635.59,809706.25,887533.63
315436,811054,888982,309725.06,809734.69,887582.13
316213,811361,889256,309844.16,809769.69,887635.5
316726,811358,889149,309991.25,809811.5,887693.69
317049,811371,889068,310167.91,809859.75,887755.75
317482,812026,889574,310374.38,809913.5,887820.75
318158,811650,889449,310609.09,809972.5,887888.88
318560,811585,889438,310871,810036.38,887960.13
318907,811766,889513,311158.38,810104.63,888034
319759,811857,889693,311468.94,810176.81,888110.19
320182,812058,889784,311801.5,810253.06,888188.88
320685,812175,889984,312155.81,810333.5,888270.19
320428,812572,890175,312530.47,810417.75,888354.13
321286,812144,889922,312922.78,810505.25,888440
321280,812058,889843,313329.63,810594.44,888526.63
320873,811800,889431,313746.19,810683.5,888612.63
319172,811164,889284,314163.69,810769.63,888696.13
317794,810717,889019,314569.44,810848.88,888774.38
316023,810402,888866,314950.5,810918.13,888845.5
312691,809915,888709,315294.97,810976,888908.38
311294,809539,888584,315589.75,811021.19,888962.5
309886,809402,888447,315821.66,811051.5,889007.5
308654,809146,888645,315983.25,811065.94,889043.13
306849,809011,888355,316071.22,811064.88,889069.38
306199,808981,888411,316083.53,811049.13,889087.31
305762,808825,888168,316022.47,811019.88,889097.63
305104,809020,888388,315892.19,810978.88,889100.88
304912,809011,888388,315697.31,810928.75,889098.13
305184,809045,888430,315446.25,810870.88,889090.5
305301,809630,888739,315149.31,810806.44,889079
305831,809366,888632,314815.84,810737.5,889064.63
306306,809382,888668,314455.66,810666.25,889048.5
